"","bag_site","pop","t","bags_label","tags_label","length","width"
"386","YorkRiver","H1-HYBRIDMIX",2,"MVP-LARMIX-4","E328",25,16
"387","YorkRiver","W3-FL",3,"MVP-FL-4","E384",45,25
"388","YorkRiver","W3-FL",1,"MVP-FL-4","E384",40,24
"389","YorkRiver","W3-FL",2,"MVP-FL-4","E384",44,25
"390","YorkRiver","S2-DEBY",1,"MVP-DEBY-6","E535",30,22
"391","YorkRiver","S2-DEBY",2,"MVP-DEBY-6","E535",35,25
"392","YorkRiver","S2-DEBY",3,"MVP-DEBY-6","E535",62,44
"393","YorkRiver","W6-ME",2,"MVP-ME-4","C306",34,21
"394","YorkRiver","W6-ME",1,"MVP-ME-4","C306",34,22
"395","Lewisetta","W1-TX",1,"MVP-TX-1","E144",36,28
"396","Lewisetta","W1-TX",2,"MVP-TX-1","E144",43,21
"397","Lewisetta","W1-TX",3,"MVP-TX-1","E144",68,46
"398","YorkRiver","W4-VA",2,"MVP-JR-4","C153",35,26
"399","YorkRiver","W4-VA",1,"MVP-JR-4","C153",30,23
"400","YorkRiver","W4-VA",3,"MVP-JR-4","C153",55,45
"401","YorkRiver","W6-ME",1,"MVP-ME-4","C316",37,22
"402","YorkRiver","W6-ME",2,"MVP-ME-4","C316",40,24
"403","Lewisetta","W5-NH",2,"MVP-NH-2","B254",38,31
"404","Lewisetta","W5-NH",1,"MVP-NH-2","B254",31,21
"405","Lewisetta","W2-LA",2,"MVP-LA-2","E264",35,25
"406","Lewisetta","W2-LA",3,"MVP-LA-2","E264",52,43
"407","Lewisetta","W2-LA",1,"MVP-LA-2","E264",30,22
"408","Lewisetta","W6-ME",1,"MVP-ME-2","D762",25,16
"409","Lewisetta","W6-ME",2,"MVP-ME-2","D762",31,19
"410","Lewisetta","W2-LA",3,"MVP-LA-1","A058",98,49
"411","Lewisetta","W2-LA",1,"MVP-LA-1","A058",34,23
"412","Lewisetta","W2-LA",2,"MVP-LA-1","A058",34,24
"413","Lewisetta","S2-DEBY",2,"MVP-DEBY-1","A147",44,44
"414","Lewisetta","S2-DEBY",3,"MVP-DEBY-1","A147",68,53
"415","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","A147",38,32
"416","YorkRiver","W2-LA",2,"MVP-LA-6","A892",30,23
"417","YorkRiver","W2-LA",3,"MVP-LA-6","A892",51,45
"418","YorkRiver","W2-LA",1,"MVP-LA-6","A892",28,21
"419","Lewisetta","W2-LA",1,"MVP-LA-3","A166",36,32
"420","Lewisetta","W2-LA",2,"MVP-LA-3","A166",43,32
"421","Lewisetta","W2-LA",3,"MVP-LA-3","A166",71,53
"422","YorkRiver","W5-NH",1,"MVP-NH-4","A454",31,22
"423","YorkRiver","W5-NH",2,"MVP-NH-4","A454",38,29
"424","Lewisetta","H2-SEEDMIX",1,"MVP-SEEDMIX-2","A363",40,30
"425","Lewisetta","H2-SEEDMIX",2,"MVP-SEEDMIX-2","A363",48,39
"426","Lewisetta","H2-SEEDMIX",3,"MVP-SEEDMIX-2","A363",85,54
"427","Lewisetta","H2-SEEDMIX",3,"MVP-SEEDMIX-2","A363",82,56
"428","Lewisetta","W5-NH",3,"MVP-NH-1","B206",33,21
"429","Lewisetta","W5-NH",1,"MVP-NH-1","B206",32,21
"430","Lewisetta","W5-NH",2,"MVP-NH-1","B206",35,26
"431","Lewisetta","H2-SEEDMIX",1,"MVP-SEEDMIX-3","B095",30,19
"432","Lewisetta","H2-SEEDMIX",3,"MVP-SEEDMIX-3","B095",54,31
"433","Lewisetta","H2-SEEDMIX",2,"MVP-SEEDMIX-3","B095",33,21
"434","YorkRiver","W2-LA",3,"MVP-LA-5","C229",25,20
"435","YorkRiver","W2-LA",2,"MVP-LA-5","C229",32,25
"436","YorkRiver","W2-LA",1,"MVP-LA-5","C229",28,22
"437","YorkRiver","W5-NH",1,"MVP-NH-6","C081",43,34
"439","Lewisetta","W5-NH",2,"MVP-NH-3","B024",30,24
"440","Lewisetta","W5-NH",1,"MVP-NH-3","B024",28,21
"441","Lewisetta","W5-NH",3,"MVP-NH-3","B024",41,33
"442","YorkRiver","S1-LOLA",3,"MVP-LOLA-4","A913",55,38
"443","YorkRiver","S1-LOLA",1,"MVP-LOLA-4","A913",30,20
"444","YorkRiver","S1-LOLA",2,"MVP-LOLA-4","A913",32,20
"445","Lewisetta","S2-DEBY",1,"MVP-DEBY-3","A009",39,32
"446","Lewisetta","S2-DEBY",2,"MVP-DEBY-3","A009",45,33
"447","Lewisetta","S2-DEBY",3,"MVP-DEBY-3","A009",81,55
"448","Lewisetta","S1-LOLA",2,"MVP-LOLA-3","A280",31,20
"449","Lewisetta","S1-LOLA",1,"MVP-LOLA-3","A280",27,19
"450","Lewisetta","S1-LOLA",3,"MVP-LOLA-3","A280",71,47
"451","YorkRiver","W3-FL",3,"MVP-FL-4","E397",74,44
"452","YorkRiver","W3-FL",2,"MVP-FL-4","E397",46,26
"453","YorkRiver","W3-FL",1,"MVP-FL-4","E397",47,26
"454","Lewisetta","W2-LA",2,"MVP-LA-3","B351",45,26
"455","Lewisetta","W2-LA",1,"MVP-LA-3","B351",38,24
"456","Lewisetta","W2-LA",3,"MVP-LA-3","B351",87,54
"458","YorkRiver","H1-HYBRIDMIX",1,"MVP-LARMIX-6","E346",40,25
"459","YorkRiver","H1-HYBRIDMIX",2,"MVP-LARMIX-6","E346",38,23
"460","YorkRiver","W6-ME",2,"MVP-ME-6","A648",42,25
"461","YorkRiver","W6-ME",1,"MVP-ME-6","A648",35,19
"462","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E239",59,35
"463","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E239",80,48
"464","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E239",58,36
"465","Lewisetta","W6-ME",2,"MVP-ME-2","E214",40,30
"466","Lewisetta","W6-ME",1,"MVP-ME-2","E214",35,26
"467","Lewisetta","W6-ME",3,"MVP-ME-2","E214",65,44
"468","Lewisetta","H2-SEEDMIX",1,"MVP-SEEDMIX-2","A332",48,30
"469","Lewisetta","H2-SEEDMIX",2,"MVP-SEEDMIX-2","A332",54,36
"470","Lewisetta","H2-SEEDMIX",3,"MVP-SEEDMIX-2","A332",85,52
"471","YorkRiver","W1-TX",1,"MVP-TX-5","C015",29,18
"472","YorkRiver","W1-TX",2,"MVP-TX-5","C015",35,24
"473","YorkRiver","W1-TX",3,"MVP-TX-5","C015",42,35
"474","YorkRiver","W6-ME",1,"MVP-ME-5","A833",35,21
"475","YorkRiver","W6-ME",2,"MVP-ME-5","A833",35,22
"476","Lewisetta","S2-DEBY",3,"MVP-DEBY-1","A131",52,41
"477","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","A131",28,21
"478","Lewisetta","S2-DEBY",2,"MVP-DEBY-1","A131",29,26
"479","Lewisetta","W4-VA",1,"MVP-JR-3","B361",30,22
"480","Lewisetta","W4-VA",3,"MVP-JR-3","B361",74,45
"481","Lewisetta","W4-VA",2,"MVP-JR-3","B361",33,22
"482","YorkRiver","W1-TX",2,"MVP-TX-4","C274",34,20
"483","YorkRiver","W1-TX",1,"MVP-TX-4","C274",31,19
"484","Lewisetta","W3-FL",1,"MVP-FL-3","B386",40,27
"485","Lewisetta","W3-FL",2,"MVP-FL-3","B386",44,25
"486","Lewisetta","W3-FL",3,"MVP-FL-3","B386",56,39
"487","YorkRiver","W6-ME",1,"MVP-ME-4","C300",24,14
"488","YorkRiver","W6-ME",2,"MVP-ME-4","C300",25,16
"489","YorkRiver","S2-DEBY",2,"MVP-DEBY-4","D795",33,24
"490","YorkRiver","S2-DEBY",1,"MVP-DEBY-4","D795",25,20
"491","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-2","A312",42,33
"492","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-2","A312",44,33
"493","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-2","A312",52,37
"494","YorkRiver","S1-LOLA",1,"MVP-LOLA-5","C181",44,28
"495","YorkRiver","S1-LOLA",2,"MVP-LOLA-5","C181",49,36
"496","Lewisetta","W5-NH",2,"MVP-NH-3","B041",26,21
"497","Lewisetta","W5-NH",3,"MVP-NH-3","B041",31,29
"498","Lewisetta","W5-NH",1,"MVP-NH-3","B041",24,16
"499","YorkRiver","W4-VA",2,"MVP-JR-4","C155",37,23
"501","YorkRiver","W4-VA",1,"MVP-JR-4","C155",31,22
"502","Lewisetta","W1-TX",1,"MVP-TX-1","E143",35,29
"503","Lewisetta","W1-TX",2,"MVP-TX-1","E143",41,32
"504","Lewisetta","W1-TX",3,"MVP-TX-1","E143",54,43
"505","Lewisetta","W5-NH",3,"MVP-NH-2","B247",44,36
"506","Lewisetta","W5-NH",2,"MVP-NH-2","B247",35,25
"507","Lewisetta","W5-NH",1,"MVP-NH-2","B247",28,18
"508","Lewisetta","W4-VA",1,"MVP-JR-3","B406",36,27
"509","Lewisetta","W4-VA",2,"MVP-JR-3","B406",42,32
"510","Lewisetta","W4-VA",3,"MVP-JR-3","B406",61,50
"511","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-2","A314",28,29
"513","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-2","A314",46,26
"514","Lewisetta","W3-FL",3,"MVP-FL-2","E043",67,41
"515","Lewisetta","W3-FL",1,"MVP-FL-2","E043",34,19
"516","Lewisetta","W3-FL",2,"MVP-FL-2","E043",41,26
"517","Lewisetta","W2-LA",3,"MVP-LA-2","E282",90,55
"518","Lewisetta","W2-LA",1,"MVP-LA-2","E282",30,24
"519","Lewisetta","W2-LA",2,"MVP-LA-2","E282",34,22
"520","YorkRiver","W5-NH",1,"MVP-NH-4","A458",25,20
"521","YorkRiver","W5-NH",2,"MVP-NH-4","A458",27,20
"522","Lewisetta","W3-FL",1,"MVP-FL-2","E059",28,16
"523","Lewisetta","W3-FL",2,"MVP-FL-2","E059",27,21
"524","YorkRiver","W4-VA",1,"MVP-JR-5","A671",31,20
"525","YorkRiver","W4-VA",3,"MVP-JR-5","A671",62,44
"526","YorkRiver","W4-VA",2,"MVP-JR-5","A671",39,25
"527","Lewisetta","S2-DEBY",2,"MVP-DEBY-1","A134",41,34
"528","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","A134",34,24
"529","Lewisetta","W2-LA",3,"MVP-LA-2","E293",86,45
"530","Lewisetta","W2-LA",1,"MVP-LA-2","E293",37,25
"531","Lewisetta","W2-LA",2,"MVP-LA-2","E293",41,28
"532","Lewisetta","W3-FL",3,"MVP-FL-2","E060",72,47
"533","Lewisetta","W3-FL",1,"MVP-FL-2","E060",47,25
"534","Lewisetta","W3-FL",2,"MVP-FL-2","E060",57,25
"535","Lewisetta","W2-LA",3,"MVP-LA-1","A053",80,50
"536","Lewisetta","W2-LA",1,"MVP-LA-1","A053",27,21
"537","Lewisetta","W2-LA",2,"MVP-LA-1","A053",34,24
"538","YorkRiver","H1-HYBRIDMIX",1,"MVP-LARMIX-4","E312",31,17
"539","YorkRiver","H1-HYBRIDMIX",3,"MVP-LARMIX-4","E312",74,44
"540","YorkRiver","H1-HYBRIDMIX",2,"MVP-LARMIX-4","E312",34,21
"541","YorkRiver","H1-HYBRIDMIX",1,"MVP-LARMIX-4","E336",38,23
"542","YorkRiver","H1-HYBRIDMIX",3,"MVP-LARMIX-4","E336",54,35
"543","YorkRiver","H1-HYBRIDMIX",2,"MVP-LARMIX-4","E336",41,25
"544","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-4","A746",30,22
"545","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-4","A746",56,39
"546","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-4","A746",29,20
"547","YorkRiver","W6-ME",2,"MVP-ME-5","A818",50,27
"548","YorkRiver","W6-ME",1,"MVP-ME-5","A818",50,29
"549","Lewisetta","W6-ME",3,"MVP-ME-2","D782",58,39
"550","Lewisetta","W6-ME",1,"MVP-ME-2","D782",34,21
"551","Lewisetta","W6-ME",2,"MVP-ME-2","D782",44,30
"552","Lewisetta","H2-SEEDMIX",1,"MVP-SEEDMIX-3","B090",40,21
"553","Lewisetta","H2-SEEDMIX",3,"MVP-SEEDMIX-3","B090",55,38
"554","Lewisetta","H2-SEEDMIX",2,"MVP-SEEDMIX-3","B090",44,26
"555","YorkRiver","W1-TX",2,"MVP-TX-6","C364",46,23
"556","YorkRiver","W1-TX",1,"MVP-TX-6","C364",42,20
"557","YorkRiver","H1-HYBRIDMIX",3,"MVP-LARMIX-4","E305",64,35
"558","YorkRiver","H1-HYBRIDMIX",2,"MVP-LARMIX-4","E305",43,24
"559","YorkRiver","H1-HYBRIDMIX",1,"MVP-LARMIX-4","E305",37,19
"560","YorkRiver","W5-NH",3,"MVP-NH-5","C054",48,43
"561","YorkRiver","W5-NH",1,"MVP-NH-5","C054",32,23
"562","YorkRiver","W5-NH",2,"MVP-NH-5","C054",34,24
"563","Lewisetta","H2-SEEDMIX",1,"MVP-SEEDMIX-3","B110",21,19
"564","Lewisetta","H2-SEEDMIX",2,"MVP-SEEDMIX-3","B110",23,18
"565","Lewisetta","W1-TX",2,"MVP-TX-3","E003-B304",33,23
"566","Lewisetta","W1-TX",1,"MVP-TX-3","E003-B304",31,23
"567","Lewisetta","W1-TX",3,"MVP-TX-3","E003-B304",66,44
"568","Lewisetta","W3-FL",2,"MVP-FL-2","E079",46,27
"569","Lewisetta","W3-FL",1,"MVP-FL-2","E079",38,24
"570","YorkRiver","W4-VA",3,"MVP-JR-5","A689",53,44
"571","YorkRiver","W4-VA",2,"MVP-JR-5","A689",34,23
"572","YorkRiver","W4-VA",1,"MVP-JR-5","A689",26,20
"573","YorkRiver","W1-TX",1,"MVP-TX-6","C362",35,22
"574","YorkRiver","W1-TX",3,"MVP-TX-6","C362",55,31
"575","YorkRiver","W1-TX",2,"MVP-TX-6","C362",43,27
"576","Lewisetta","W1-TX",2,"MVP-TX-1","E201",47,32
"577","Lewisetta","W1-TX",1,"MVP-TX-1","E201",38,28
"578","YorkRiver","W6-ME",1,"MVP-ME-6","A638",43,24
"579","YorkRiver","W6-ME",2,"MVP-ME-6","A638",41,23
"580","YorkRiver","W5-NH",2,"MVP-NH-4","A473",43,29
"581","YorkRiver","W5-NH",3,"MVP-NH-4","A473",54,38
"582","YorkRiver","W5-NH",1,"MVP-NH-4","A473",44,25
"583","YorkRiver","W3-FL",2,"MVP-FL-6","E546",43,23
"584","YorkRiver","W3-FL",3,"MVP-FL-6","E546",34,18
"585","YorkRiver","W3-FL",1,"MVP-FL-6","E546",43,23
"586","YorkRiver","W3-FL",1,"MVP-FL-6","E570",27,16
"587","YorkRiver","W3-FL",3,"MVP-FL-6","E570",29,21
"588","YorkRiver","W3-FL",2,"MVP-FL-6","E570",29,17
"589","Lewisetta","W3-FL",1,"MVP-FL-3","B387",44,20
"590","Lewisetta","W3-FL",2,"MVP-FL-3","B387",49,22
"591","Lewisetta","W3-FL",3,"MVP-FL-3","B387",80,42
"592","YorkRiver","W6-ME",2,"MVP-ME-6","A630",44,26
"593","YorkRiver","W6-ME",1,"MVP-ME-6","A630",43,26
"595","YorkRiver","S1-LOLA",1,"MVP-LOLA-5","C182",45,27
"596","Lewisetta","W4-VA",1,"MVP-JR-2","D743",26,15
"597","Lewisetta","W4-VA",3,"MVP-JR-2","D743",52,40
"598","Lewisetta","W4-VA",2,"MVP-JR-2","D743",31,19
"599","Lewisetta","S1-LOLA",1,"MVP-LOLA-2","A412",34,21
"601","Lewisetta","S1-LOLA",2,"MVP-LOLA-2","A412",34,21
"602","YorkRiver","W6-ME",1,"MVP-ME-5","A845",28,18
"603","YorkRiver","W6-ME",2,"MVP-ME-5","A845",30,19
"604","YorkRiver","W6-ME",3,"MVP-ME-5","A845",50,30
"605","YorkRiver","W5-NH",2,"MVP-NH-6","C117",26,18
"606","YorkRiver","W5-NH",1,"MVP-NH-6","C117",23,16
"607","YorkRiver","W5-NH",3,"MVP-NH-6","C117",38,28
"608","Lewisetta","S2-DEBY",2,"MVP-DEBY-3","A037",41,30
"609","Lewisetta","S2-DEBY",3,"MVP-DEBY-3","A037",66,42
"610","Lewisetta","S2-DEBY",1,"MVP-DEBY-3","A037",30,23
"611","YorkRiver","W2-LA",2,"MVP-LA-6","A865",35,25
"612","YorkRiver","W2-LA",1,"MVP-LA-6","A865",33,23
"613","YorkRiver","W2-LA",3,"MVP-LA-6","A865",49,37
"614","Lewisetta","S2-DEBY",3,"MVP-DEBY-2","E194",65,49
"615","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","E194",31,22
"616","Lewisetta","S2-DEBY",2,"MVP-DEBY-2","E194",41,32
"617","YorkRiver","S1-LOLA",1,"MVP-LOLA-6","E457",37,27
"618","YorkRiver","S1-LOLA",2,"MVP-LOLA-6","E457",41,29
"619","YorkRiver","S1-LOLA",3,"MVP-LOLA-6","E457",60,43
"620","Lewisetta","W1-TX",1,"MVP-TX-3","E002",40,27
"621","Lewisetta","W1-TX",2,"MVP-TX-3","E002",48,30
"622","Lewisetta","W1-TX",3,"MVP-TX-3","E002",95,46
"623","YorkRiver","H1-HYBRIDMIX",1,"MVP-LARMIX-5","A708",27,19
"624","YorkRiver","H1-HYBRIDMIX",2,"MVP-LARMIX-5","A708",30,20
"625","YorkRiver","H1-HYBRIDMIX",1,"MVP-LARMIX-6","E377",36,24
"626","YorkRiver","H1-HYBRIDMIX",2,"MVP-LARMIX-6","E377",38,25
"628","YorkRiver","W2-LA",2,"MVP-LA-4","A510",33,21
"629","YorkRiver","W2-LA",1,"MVP-LA-4","A510",27,18
"630","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-5","A559",40,25
"631","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-5","A559",61,40
"632","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-5","A559",29,16
"633","YorkRiver","W1-TX",1,"MVP-TX-6","C374",35,25
"634","YorkRiver","W1-TX",2,"MVP-TX-6","C374",43,34
"636","Lewisetta","W5-NH",2,"MVP-NH-2","B252",39,26
"637","Lewisetta","W5-NH",1,"MVP-NH-2","B252",35,25
"638","YorkRiver","W1-TX",3,"MVP-TX-5","C013",22,19
"639","YorkRiver","W1-TX",2,"MVP-TX-5","C013",43,30
"640","YorkRiver","W1-TX",1,"MVP-TX-5","C013",37,22
"641","Lewisetta","W3-FL",1,"MVP-FL-1","2142",48,31
"643","Lewisetta","W3-FL",2,"MVP-FL-1","2142",52,31
"644","Lewisetta","W3-FL",3,"MVP-FL-1","D789",66,44
"645","Lewisetta","W3-FL",2,"MVP-FL-1","D789",39,25
"646","Lewisetta","W3-FL",1,"MVP-FL-1","D789",35,26
"647","YorkRiver","W1-TX",2,"MVP-TX-5","C032",33,25
"648","YorkRiver","W1-TX",1,"MVP-TX-5","C032",26,18
"649","YorkRiver","H1-HYBRIDMIX",1,"MVP-LARMIX-4","E324",30,18
"650","YorkRiver","H1-HYBRIDMIX",2,"MVP-LARMIX-4","E324",37,22
"651","YorkRiver","S2-DEBY",2,"MVP-DEBY-4","E593",52,27
"652","YorkRiver","S2-DEBY",3,"MVP-DEBY-4","E593",87,56
"653","YorkRiver","S2-DEBY",1,"MVP-DEBY-4","E593",48,24
"654","YorkRiver","H2-SEEDMIX",3,"MVP-SEEDMIX-5","A539",60,40
"655","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-5","A539",39,26
"656","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-5","A539",33,22
"657","YorkRiver","W6-ME",2,"MVP-ME-6","A628",35,28
"658","YorkRiver","W6-ME",3,"MVP-ME-6","A628",55,44
"659","YorkRiver","W6-ME",1,"MVP-ME-6","A628",32,25
"660","Lewisetta","W4-VA",1,"MVP-JR-3","2200",30,23
"661","Lewisetta","W4-VA",3,"MVP-JR-3","2200",85,53
"662","Lewisetta","W4-VA",2,"MVP-JR-3","2200",39,27
"663","Lewisetta","H2-SEEDMIX",1,"MVP-SEEDMIX-2","A333",45,25
"665","Lewisetta","H2-SEEDMIX",2,"MVP-SEEDMIX-2","A333",50,30
"666","YorkRiver","W1-TX",2,"MVP-TX-5","C028",41,33
"667","YorkRiver","W1-TX",1,"MVP-TX-5","C028",31,20
"668","Lewisetta","W1-TX",2,"MVP-TX-3","E025",36,29
"669","Lewisetta","W1-TX",3,"MVP-TX-3","E025",62,49
"670","Lewisetta","W1-TX",1,"MVP-TX-3","E025",29,24
"671","YorkRiver","W5-NH",3,"MVP-NH-5","C053",45,32
"672","YorkRiver","W5-NH",2,"MVP-NH-5","C053",31,22
"673","YorkRiver","W5-NH",1,"MVP-NH-5","C053",31,23
"674","Lewisetta","W5-NH",3,"MVP-NH-2","B264",42,35
"675","Lewisetta","W5-NH",1,"MVP-NH-2","B264",30,24
"676","Lewisetta","W5-NH",2,"MVP-NH-2","B264",36,32
"677","Lewisetta","W6-ME",1,"MVP-ME-1","B416",39,27
"678","Lewisetta","W6-ME",3,"MVP-ME-1","B416",60,47
"679","Lewisetta","W6-ME",2,"MVP-ME-1","B416",43,32
"680","YorkRiver","W3-FL",2,"MVP-FL-5","E485",43,23
"681","YorkRiver","W3-FL",1,"MVP-FL-5","E485",37,20
"682","YorkRiver","H2-SEEDMIX",1,"MVP-SEEDMIX-6","C343",39,27
"683","YorkRiver","H2-SEEDMIX",2,"MVP-SEEDMIX-6","C343",43,40
"684","YorkRiver","W3-FL",3,"MVP-FL-6","E556",64,40
"685","YorkRiver","W3-FL",1,"MVP-FL-6","E556",34,21
"686","YorkRiver","W3-FL",2,"MVP-FL-6","E556",39,23
"687","YorkRiver","H1-HYBRIDMIX",3,"MVP-LARMIX-6","E340",59,42
"688","YorkRiver","H1-HYBRIDMIX",1,"MVP-LARMIX-6","E340",40,27
"689","YorkRiver","H1-HYBRIDMIX",2,"MVP-LARMIX-6","E340",40,26
"690","Lewisetta","W5-NH",2,"MVP-NH-3","B027",33,27
"691","Lewisetta","W5-NH",1,"MVP-NH-3","B027",26,18
"692","Lewisetta","W4-VA",3,"MVP-JR-1","B335",65,61
"693","Lewisetta","W4-VA",1,"MVP-JR-1","B335",19,13
"694","Lewisetta","W4-VA",2,"MVP-JR-1","B335",27,23
"695","YorkRiver","W6-ME",2,"MVP-ME-4","C303",29,17
"696","YorkRiver","W6-ME",1,"MVP-ME-4","C303",26,15
"697","YorkRiver","W1-TX",2,"MVP-TX-6","C370",37,25
"698","YorkRiver","W1-TX",1,"MVP-TX-6","C370",31,22
"699","YorkRiver","W1-TX",3,"MVP-TX-6","C370",64,40
"700","YorkRiver","S2-DEBY",1,"MVP-DEBY-4","E585",29,18
"701","YorkRiver","S2-DEBY",2,"MVP-DEBY-4","E585",35,24
"702","Lewisetta","W6-ME",1,"MVP-ME-1","B320",24,19
"703","Lewisetta","W6-ME",2,"MVP-ME-1","B320",32,26
"704","Lewisetta","W6-ME",3,"MVP-ME-1","B320",62,45
"705","Lewisetta","W1-TX",2,"MVP-TX-1","E142",52,32
"706","Lewisetta","W1-TX",3,"MVP-TX-1","E142",82,53
"707","Lewisetta","W1-TX",1,"MVP-TX-1","E142",42,38
"708","Lewisetta","S2-DEBY",3,"MVP-DEBY-1","A146",75,46
"709","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","A146",46,35
"710","Lewisetta","S2-DEBY",2,"MVP-DEBY-1","A146",62,46
"711","Lewisetta","W3-FL",1,"MVP-FL-3","E100",30,17
"712","Lewisetta","W3-FL",2,"MVP-FL-3","E100",31,17
"713","Lewisetta","W3-FL",3,"MVP-FL-3","E100",27,19
"714","Lewisetta","W6-ME",2,"MVP-ME-2","D766",38,29
"715","Lewisetta","W6-ME",3,"MVP-ME-2","D766",60,48
"716","Lewisetta","W6-ME",1,"MVP-ME-2","D766",34,23
"717","Lewisetta","W6-ME",2,"MVP-ME-1","B418",43,30
"718","Lewisetta","W6-ME",1,"MVP-ME-1","B418",33,22
"719","Lewisetta","W6-ME",3,"MVP-ME-1","B418",67,50
"720","YorkRiver","H1-HYBRIDMIX",1,"MVP-LARMIX-4","E338",22,15
"721","YorkRiver","W4-VA",2,"MVP-JR-5","A688",31,22
"722","YorkRiver","W4-VA",1,"MVP-JR-5","A688",26,20
"723","YorkRiver","W4-VA",3,"MVP-JR-5","A688",50,42
"724","Lewisetta","S1-LOLA",1,"MVP-LOLA-3","A286",34,20
"725","Lewisetta","S1-LOLA",2,"MVP-LOLA-3","A286",35,20
"726","Lewisetta","S1-LOLA",3,"MVP-LOLA-3","A286",72,55
"727","Lewisetta","S1-LOLA",2,"MVP-LOLA-2","A427",40,26
"728","Lewisetta","S1-LOLA",3,"MVP-LOLA-2","A427",74,42
"729","Lewisetta","S1-LOLA",1,"MVP-LOLA-2","A427",37,26
"730","Lewisetta","H2-SEEDMIX",3,"MVP-SEEDMIX-3","B108",90,52
"731","Lewisetta","H2-SEEDMIX",1,"MVP-SEEDMIX-3","B108",41,32
"732","YorkRiver","W1-TX",2,"MVP-TX-5","C005",23,18
"733","YorkRiver","W1-TX",1,"MVP-TX-5","C005",20,15
"734","YorkRiver","W1-TX",3,"MVP-TX-5","C005",42,33
"735","YorkRiver","W3-FL",2,"MVP-FL-5","E468",50,28
"736","YorkRiver","W3-FL",1,"MVP-FL-5","E468",43,24
"737","YorkRiver","W3-FL",3,"MVP-FL-5","E468",61,42
"739","YorkRiver","W4-VA",1,"MVP-JR-5","A687",28,21
"740","YorkRiver","W4-VA",2,"MVP-JR-5","A687",32,20
"741","Lewisetta","H2-SEEDMIX",2,"MVP-SEEDMIX-3","B099",45,27
"742","Lewisetta","H2-SEEDMIX",1,"MVP-SEEDMIX-3","B099",35,23
"743","Lewisetta","H2-SEEDMIX",3,"MVP-SEEDMIX-3","B099",60,42
"744","Lewisetta","W4-VA",3,"MVP-JR-3","D756",72,48
"745","Lewisetta","W4-VA",2,"MVP-JR-3","D756",35,29
"746","Lewisetta","W4-VA",1,"MVP-JR-3","D756",29,24
"747","Lewisetta","W3-FL",1,"MVP-FL-1","2151",35,24
"748","Lewisetta","W3-FL",2,"MVP-FL-1","2151",37,26
"750","YorkRiver","S1-LOLA",2,"MVP-LOLA-5","C180",33,21
"751","YorkRiver","S1-LOLA",1,"MVP-LOLA-5","C180",34,22
"752","Lewisetta","S2-DEBY",2,"MVP-DEBY-3","A011",47,29
"753","Lewisetta","S2-DEBY",3,"MVP-DEBY-3","A011",73,44
"754","Lewisetta","S2-DEBY",1,"MVP-DEBY-3","A011",42,26
"755","Lewisetta","W6-ME",2,"MVP-ME-1","D779",49,35
"756","Lewisetta","W6-ME",1,"MVP-ME-1","D779",41,23
"757","Lewisetta","W6-ME",3,"MVP-ME-1","D779",45,29
"758","Lewisetta","W4-VA",1,"MVP-JR-2","A094",28,26
"759","Lewisetta","W4-VA",2,"MVP-JR-2","A094",36,33
"760","Lewisetta","S1-LOLA",2,"MVP-LOLA-1","B196",53,32
"761","Lewisetta","S1-LOLA",1,"MVP-LOLA-1","B196",52,26
"762","Lewisetta","W1-TX",2,"MVP-TX-1","E135",55,33
"763","Lewisetta","W1-TX",1,"MVP-TX-1","E135",46,28
"764","Lewisetta","W1-TX",3,"MVP-TX-1","E135",97,50
"765","Lewisetta","S2-DEBY",3,"MVP-DEBY-1","A139",64,39
"766","Lewisetta","S2-DEBY",2,"MVP-DEBY-1","A139",44,33
"767","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","A139",35,27
"768","YorkRiver","H1-HYBRIDMIX",1,"MVP-LARMIX-4","E331",38,19
"769","YorkRiver","H1-HYBRIDMIX",2,"MVP-LARMIX-4","E331",34,22
"770","Lewisetta","W2-LA",2,"MVP-LA-1","A079",40,23
