"","site_name","site_day_key","site_day_label","day_trt","day_an","day","date","image_label","shell_length_um","shell_length_mm"
"773","W2-LA","335AAF42","LA_78_Predep","78_Predep","78",78,"2023-07-26","LA_PreDep_2",15073.412,15.073412
"1148","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_1",277.697,0.277697
"1149","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_2",307.359,0.307359
"1150","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_2",314.414,0.314414
"1151","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_3",300.806,0.300806
"1152","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_3",298.365,0.298365
"1153","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_3",294.473,0.294473
"1154","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_4",297.079,0.297079
"1155","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_5",300.289,0.300289
"1156","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_5",298.631,0.298631
"1157","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_6",308.724,0.308724
"1158","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_6",297.636,0.297636
"1159","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_6",292.232,0.292232
"1160","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_6",308.63,0.30863
"1161","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_7",298.232,0.298232
"1162","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_7",308.971,0.308971
"1163","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_8",261.862,0.261862
"1164","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_9",292.494,0.292494
"1165","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_10",307.078,0.307078
"1166","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_10",304.705,0.304705
"1167","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_10",308.333,0.308333
"1168","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_11",304.45,0.30445
"1169","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_12",315.683,0.315683
"1170","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_13",316.085,0.316085
"1171","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_14",320.031,0.320031
"1172","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_15",212.067,0.212067
"1173","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_15",299.376,0.299376
"1174","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_16",282.085,0.282085
"1175","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_17",304.874,0.304874
"1176","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_18",303.676,0.303676
"1177","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_19",269.089,0.269089
"1178","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_20",284.051,0.284051
"1179","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_21",315.935,0.315935
"1180","W1-TX","6A2F7D94","TX_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_22",307.548,0.307548
"1357","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",9988.95,9.98895
"1358","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",18051.112,18.051112
"1359","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",14427.469,14.427469
"1360","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",12403.909,12.403909
"1361","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",11572.058,11.572058
"1362","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",15091.356,15.091356
"1363","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",14596.015,14.596015
"1364","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",12134.588,12.134588
"1365","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",22953.081,22.953081
"1366","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",14843.735,14.843735
"1367","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",11073.934,11.073934
"1368","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",14044.361,14.044361
"1369","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",13102.113,13.102113
"1370","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",10877.821,10.877821
"1371","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",14998.827,14.998827
"1372","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",11557.367,11.557367
"1373","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",11805.45,11.80545
"1374","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",10191.889,10.191889
"1375","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",15418.163,15.418163
"1376","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",16253.02,16.25302
"1377","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",12858.733,12.858733
"1378","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",10795.98,10.79598
"1379","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",17344.359,17.344359
"1380","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",7129.908,7.129908
"1381","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",9916.156,9.916156
"1382","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",12238.748,12.238748
"1383","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",8133.277,8.133277
"1384","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",14199.277,14.199277
"1385","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",17453.277,17.453277
"1386","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",11835.842,11.835842
"1387","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",15251.439,15.251439
"1388","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",13433.913,13.433913
"1389","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",11486.628,11.486628
"1390","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",11429.931,11.429931
"1391","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",12563.207,12.563207
"1392","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",7414.376,7.414376
"1393","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",17684.342,17.684342
"1394","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",13023.618,13.023618
"1395","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",12696.423,12.696423
"1396","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",12085.083,12.085083
"1397","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",9635.252,9.635252
"1398","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",10839.981,10.839981
"1399","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",12765.676,12.765676
"1400","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",11356.62,11.35662
"1401","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",13047.331,13.047331
"1402","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",10483.798,10.483798
"1403","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",11631.923,11.631923
"1404","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",12067.668,12.067668
"1405","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",12994.392,12.994392
"1406","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",6613.99,6.61399
"1407","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",16706.407,16.706407
"1408","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",10289.748,10.289748
"1409","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",11816.096,11.816096
"1410","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",10759.453,10.759453
"1411","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",9512.36,9.51236
"1412","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",10297.601,10.297601
"1413","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",11585.825,11.585825
"1414","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",9111.78,9.11178
"1415","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",16278.006,16.278006
"1416","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",12544.308,12.544308
"1417","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",11313.04,11.31304
"1418","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",11090.953,11.090953
"1419","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",10083.807,10.083807
"1420","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",13167.3,13.1673
"1421","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_1",19834.463,19.834463
"1422","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",18185.626,18.185626
"1423","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",13812.51,13.81251
"1424","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",12278.909,12.278909
"1425","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",13352.941,13.352941
"1426","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",11602.292,11.602292
"1427","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",13286.773,13.286773
"1428","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",12068.572,12.068572
"1429","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",14875.499,14.875499
"1430","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",22926.689,22.926689
"1431","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",13422.06,13.42206
"1432","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",14090.316,14.090316
"1433","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",18696.819,18.696819
"1434","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",9515.412,9.515412
"1435","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",13938.779,13.938779
"1436","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",14089.939,14.089939
"1437","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",11726.683,11.726683
"1438","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",10911.879,10.911879
"1439","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",13066.078,13.066078
"1440","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",15569.519,15.569519
"1441","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",21041.134,21.041134
"1442","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",12598.548,12.598548
"1443","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",11543.307,11.543307
"1444","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",14351.708,14.351708
"1445","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",9149.525,9.149525
"1446","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",10969.904,10.969904
"1447","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",8499.214,8.499214
"1448","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",13341.462,13.341462
"1449","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",15414.564,15.414564
"1450","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",13446.732,13.446732
"1451","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",6228.012,6.228012
"1452","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",13539.369,13.539369
"1453","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",15246.201,15.246201
"1454","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",13811.796,13.811796
"1455","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",14602.607,14.602607
"1456","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",11195.405,11.195405
"1457","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",7743.486,7.743486
"1458","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",10423.204,10.423204
"1459","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",11060.793,11.060793
"1460","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",12811.551,12.811551
"1461","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",11388.849,11.388849
"1462","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",8426.89,8.42689
"1463","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",9421.368,9.421368
"1464","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",10016.883,10.016883
"1465","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",18017.394,18.017394
"1466","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",16533.373,16.533373
"1467","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",12143.379,12.143379
"1468","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",16341.047,16.341047
"1469","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",16948.067,16.948067
"1470","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",14472.959,14.472959
"1471","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",17665.225,17.665225
"1472","W1-TX","42955D74","TX_78_Predep","78_Predep","78",78,"2023-07-26","TX_PreDep_2",13866.438,13.866438
"1790","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_1",348.706,0.348706
"1791","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_2",328.27,0.32827
"1792","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_2",313.493,0.313493
"1793","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_2",332.403,0.332403
"1794","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_3",325.134,0.325134
"1795","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_4",328.79,0.32879
"1796","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_5",321.701,0.321701
"1797","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_6",323.173,0.323173
"1798","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_6",344.799,0.344799
"1799","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_7",344.592,0.344592
"1800","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_7",334.382,0.334382
"1801","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_7",352.733,0.352733
"1802","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_8",338.814,0.338814
"1803","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_8",304.517,0.304517
"1804","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_9",335.021,0.335021
"1805","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_10",349.857,0.349857
"1806","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_11",297.784,0.297784
"1807","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_12",310.642,0.310642
"1808","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_13",349.397,0.349397
"1809","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_13",325.97,0.32597
"1810","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_14",342.821,0.342821
"1811","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_14",312.249,0.312249
"1812","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_15",336.488,0.336488
"1813","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_15",332.117,0.332117
"1814","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_16",310.28,0.31028
"1815","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_16",328.465,0.328465
"1816","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_16",331.216,0.331216
"1817","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_16",304.429,0.304429
"1818","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_16",342.478,0.342478
"1819","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_17",327.371,0.327371
"1820","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_17",305.926,0.305926
"1821","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_17",309.431,0.309431
"1822","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_17",303.818,0.303818
"1823","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_18",315.985,0.315985
"1824","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_18",350.23,0.35023
"1825","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_18",338.763,0.338763
"1826","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_19",307.544,0.307544
"1827","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_19",323.114,0.323114
"1828","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_19",336.89,0.33689
"1829","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_20",349.849,0.349849
"1830","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_20",316.211,0.316211
"1831","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_21",324.473,0.324473
"1832","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_21",348.923,0.348923
"1833","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_22",337.356,0.337356
"1834","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_22",342.89,0.34289
"1835","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_22",341.315,0.341315
"1836","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_22",328.663,0.328663
"1837","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_23",344.613,0.344613
"1838","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_23",301.596,0.301596
"1839","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_23",310.708,0.310708
"1840","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_23",325.812,0.325812
"1841","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_23",333.484,0.333484
"1842","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_24",335.133,0.335133
"1843","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_24",333.163,0.333163
"1844","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_25",325.061,0.325061
"1845","W6-ME","ED55FA8A","ME_19_Eyed","19_Eyed","15-21",19,"2023-05-28","ME_19_eyed_26",335.034,0.335034
