"phenotyping_key","phenotyping_label","phenotyping_bag_key","phenotyping_timestamp","shell_length_mm","shell_width_mm","tissue_wetweight_g","shell_dryweight_g","tissue_dryweight_g","phenotyping_notes","macroparasites","username","phenBags_TissueCollected","phenBags_VialLabel","FreezerBox_ID","phenBags_VialBuffer","phenBags_tissueType","phenBags_ShellBagID","CI","samplingTimePoint","site","population","bagID","grouping","site.pop"
"14ffae7b","2023-11-29_MVP-DEBY-5__99","dafb4ce4","2023-12-14",32,21,0.62,2.11,0.09,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,4.2654028436019,"2023-11","YR","S2-DEBY","DEBY-5","Selection","YR.DEBY"
"645bca48","2023-11-29_MVP-DEBY-5__100","dafb4ce4","2023-12-14",26,16,0.24,1.01,0.02,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,1.98019801980198,"2023-11","YR","S2-DEBY","DEBY-5","Selection","YR.DEBY"
"8e958b8c","2023-11-29_MVP-DEBY-5__101","dafb4ce4","2023-12-14",30,18,0.4,1.47,0.05,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.40136054421769,"2023-11","YR","S2-DEBY","DEBY-5","Selection","YR.DEBY"
"6b6fbb89","2023-11-29_MVP-TX-5__102","a67dd07b","2023-12-14",41,27,1.35,5.03,0.14,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.78330019880716,"2023-11","YR","W1-TX","TX-5","Wild","YR.TX"
"40ef93e4","2023-11-29_MVP-TX-5__103","a67dd07b","2023-12-14",32,23,0.57,2.22,0.08,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.6036036036036,"2023-11","YR","W1-TX","TX-5","Wild","YR.TX"
"7724c120","2023-11-29_MVP-TX-5__104","a67dd07b","2023-12-14",26,17,0.48,1.48,0.05,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.37837837837838,"2023-11","YR","W1-TX","TX-5","Wild","YR.TX"
"21afc166","2023-11-29_MVP-TX-5__105","a67dd07b","2023-12-14",37,23,1.05,3.58,0.07,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,1.95530726256983,"2023-11","YR","W1-TX","TX-5","Wild","YR.TX"
"4526d6dc","2023-11-29_MVP-TX-5__106","a67dd07b","2023-12-14",37,25,1.09,3.17,0.13,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,4.10094637223975,"2023-11","YR","W1-TX","TX-5","Wild","YR.TX"
"829620b1","2023-11-29_MVP-DEBY-6__107","4090043b","2023-12-14",40,26,1.07,3.64,0.13,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.57142857142857,"2023-11","YR","S2-DEBY","DEBY-6","Selection","YR.DEBY"
"21a82fb4","2023-11-29_MVP-DEBY-6__108","4090043b","2023-12-14",42,28,2.18,5.18,0.2,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.86100386100386,"2023-11","YR","S2-DEBY","DEBY-6","Selection","YR.DEBY"
"0d7613c5","2023-11-29_MVP-DEBY-6__109","4090043b","2023-12-14",34,26,0.77,3,0.07,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.33333333333333,"2023-11","YR","S2-DEBY","DEBY-6","Selection","YR.DEBY"
"71e204b3","2023-11-29_MVP-DEBY-6__110","4090043b","2023-12-14",38,28,0.64,3.83,0.09,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.34986945169713,"2023-11","YR","S2-DEBY","DEBY-6","Selection","YR.DEBY"
"63ead6e8","2023-11-29_MVP-DEBY-6__111","4090043b","2023-12-14",22,12,0.12,0.54,0.01,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,1.85185185185185,"2023-11","YR","S2-DEBY","DEBY-6","Selection","YR.DEBY"
"9a813411","2023-11-10_MVP-NH-4__112","ba78519b","2023-12-14",19,14,0.09,0.66,0.03,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,4.54545454545454,"2023-11","YR","W5-NH","NH-4","Wild","YR.NH"
"cb4c0d90","2023-11-10_MVP-NH-4__113","ba78519b","2023-12-14",17,13,0.09,0.42,0.04,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,9.52380952380952,"2023-11","YR","W5-NH","NH-4","Wild","YR.NH"
"f2134d80","2023-11-10_MVP-NH-4__114","ba78519b","2023-12-14",15,9,0.05,0.38,0.02,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,5.26315789473684,"2023-11","YR","W5-NH","NH-4","Wild","YR.NH"
"d870ca53","2023-11-10_MVP-NH-4__115","ba78519b","2023-12-14",27,20,0.52,1.53,0.08,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,5.22875816993464,"2023-11","YR","W5-NH","NH-4","Wild","YR.NH"
"f904a8ae","2023-11-10_MVP-NH-4__116","ba78519b","2023-12-14",33,24,0.67,2.43,0.07,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.88065843621399,"2023-11","YR","W5-NH","NH-4","Wild","YR.NH"
"8c1d08b8","2023-11-29_MVP-LA-6__117","9cd99926","2023-12-14",29,21,0.37,1.42,0.05,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.52112676056338,"2023-11","YR","W2-LA","LA-6","Wild","YR.LA"
"df6b4602","2023-11-29_MVP-LA-6__118","9cd99926","2023-12-14",19,15,0.1,0.68,0.04,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,5.88235294117647,"2023-11","YR","W2-LA","LA-6","Wild","YR.LA"
"e2085762","2023-11-29_MVP-LA-6__119","9cd99926","2023-12-14",30,20,0.42,1.38,0.06,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,4.34782608695652,"2023-11","YR","W2-LA","LA-6","Wild","YR.LA"
"dc76fee7","2023-11-29_MVP-LA-6__120","9cd99926","2023-12-14",20,19,0.21,0.89,0.04,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,4.49438202247191,"2023-11","YR","W2-LA","LA-6","Wild","YR.LA"
"9c7d7d4c","2023-11-29_MVP-LA-6__121","9cd99926","2023-12-14",22,17,0.15,0.67,0.02,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.98507462686567,"2023-11","YR","W2-LA","LA-6","Wild","YR.LA"
"261cf702","2023-11-9_MVP-LARMIX-3__122","437901a9","2023-12-14",27,18,0.43,1.36,0.09,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,6.61764705882353,"2023-11","LEW","H1-LARMIX","LARMIX-3","Mixtures","LEW.LARMIX"
"7b8ce1d6","2023-11-9_MVP-LARMIX-3__123","437901a9","2023-12-14",30,23,0.66,2.22,0.07,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.15315315315315,"2023-11","LEW","H1-LARMIX","LARMIX-3","Mixtures","LEW.LARMIX"
"32052554","2023-11-9_MVP-LARMIX-3__124","437901a9","2023-12-14",31,19,0.52,1.56,0.05,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.20512820512821,"2023-11","LEW","H1-LARMIX","LARMIX-3","Mixtures","LEW.LARMIX"
"2c388513","2023-11-9_MVP-LARMIX-3__125","437901a9","2023-12-14",52,27,2.07,7.52,0.24,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.19148936170213,"2023-11","LEW","H1-LARMIX","LARMIX-3","Mixtures","LEW.LARMIX"
"933feb87","2023-11-9_MVP-LARMIX-3__126","437901a9","2023-12-14",35,26,0.92,2.91,0.08,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.74914089347079,"2023-11","LEW","H1-LARMIX","LARMIX-3","Mixtures","LEW.LARMIX"
"6e5c2988","2023-11-29_MVP-LOLA-5__127","8678d982","2023-12-14",45,28,1.08,4.81,0.1,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.07900207900208,"2023-11","YR","S1-LOLA","LOLA-5","Selection","YR.LOLA"
"9da84d6b","2023-11-29_MVP-LOLA-5__128","8678d982","2023-12-14",36,33,1.03,4.15,0.14,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.37349397590361,"2023-11","YR","S1-LOLA","LOLA-5","Selection","YR.LOLA"
"9a37b13d","2023-11-29_MVP-LOLA-5__129","8678d982","2023-12-14",18,11,0.06,0.44,0.01,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.27272727272727,"2023-11","YR","S1-LOLA","LOLA-5","Selection","YR.LOLA"
"01f1236e","2023-11-29_MVP-LOLA-5__130","8678d982","2023-12-14",27,15,0.39,1.29,0.05,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.87596899224806,"2023-11","YR","S1-LOLA","LOLA-5","Selection","YR.LOLA"
"d4f9c5a0","2023-11-29_MVP-LOLA-5__131","8678d982","2023-12-14",30,29,0.67,2.35,0.09,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.82978723404255,"2023-11","YR","S1-LOLA","LOLA-5","Selection","YR.LOLA"
"54579540","2023-11-29_NVP-NH-5__132","3be42f0e","2023-12-14",25,19,0.35,1.94,0.05,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.57731958762887,"2023-11","YR","W5-NH","NH-5","Wild","YR.NH"
"7d971d23","2023-11-29_NVP-NH-5__133","3be42f0e","2023-12-14",20,14,0.24,0.92,0.06,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,6.52173913043478,"2023-11","YR","W5-NH","NH-5","Wild","YR.NH"
"f1b35f5c","2023-11-29_NVP-NH-5__135","3be42f0e","2023-12-14",28,23,0.74,2.34,0.11,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,4.7008547008547,"2023-11","YR","W5-NH","NH-5","Wild","YR.NH"
"9a6a03b9","2023-11-29_NVP-NH-5__136","3be42f0e","2023-12-14",21,17,0.21,1,0.06,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,6,"2023-11","YR","W5-NH","NH-5","Wild","YR.NH"
"92edd613","2023-11-29_MVP-NH-6__137","90b35870","2023-12-14",23,17,0.39,1.76,0.04,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.27272727272727,"2023-11","YR","W5-NH","NH-6","Wild","YR.NH"
"cd65ed26","2023-11-29_MVP-NH-6__138","90b35870","2023-12-14",33,23,0.67,2.86,0.09,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.14685314685315,"2023-11","YR","W5-NH","NH-6","Wild","YR.NH"
"0b6aed68","2023-11-29_MVP-NH-6__139","90b35870","2023-12-14",15,11,0.07,0.39,0,"negligible dry tissue weight - did not register on scale",NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,0,"2023-11","YR","W5-NH","NH-6","Wild","YR.NH"
"5a7e8238","2023-11-29_MVP-NH-6__140","90b35870","2023-12-14",21,16,0.21,0.9,0.02,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.22222222222222,"2023-11","YR","W5-NH","NH-6","Wild","YR.NH"
"909bad4b","2023-11-29_MVP-NH-6__141","90b35870","2023-12-14",30,21,0.61,2.18,0.08,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.6697247706422,"2023-11","YR","W5-NH","NH-6","Wild","YR.NH"
"ab0bf697","2023-11-29_MVP-LA-5__142","23bd992c","2023-12-14",24,17,0.2,1.01,0.04,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.96039603960396,"2023-11","YR","W2-LA","LA-5","Wild","YR.LA"
"617e9dad","2023-11-29_MVP-LA-5__143","23bd992c","2023-12-14",31,22,0.78,2.29,0.1,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,4.36681222707424,"2023-11","YR","W2-LA","LA-5","Wild","YR.LA"
"f4156a1b","2023-11-29_MVP-LA-5__144","23bd992c","2023-12-14",32,29,0.73,2.39,0.07,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.92887029288703,"2023-11","YR","W2-LA","LA-5","Wild","YR.LA"
"ff5dbcda","2023-11-29_MVP-LA-5__145","23bd992c","2023-12-14",41,28,1.03,3.73,0.12,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.2171581769437,"2023-11","YR","W2-LA","LA-5","Wild","YR.LA"
"53344ff3","2023-11-29_MVP-LA-5__146","23bd992c","2023-12-14",40,27,0.96,3.2,0.1,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.125,"2023-11","YR","W2-LA","LA-5","Wild","YR.LA"
"47cbec51","2023-11-10_MVP-LARMIX-6__147","657ed6e0","2023-12-14",25,16,0.25,1.25,0.06,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,4.8,"2023-11","YR","H1-LARMIX","LARMIX-6","Mixtures","YR.LARMIX"
"30b10510","2023-11-10_MVP-LARMIX-6__148","657ed6e0","2023-12-14",41,31,1.29,5.12,0.12,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.34375,"2023-11","YR","H1-LARMIX","LARMIX-6","Mixtures","YR.LARMIX"
"cf3e370f","2023-11-10_MVP-LARMIX-6__149","657ed6e0","2023-12-14",45,30,1.79,6.33,0.16,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.52764612954186,"2023-11","YR","H1-LARMIX","LARMIX-6","Mixtures","YR.LARMIX"
"1a117ec4","2023-11-10_MVP-LARMIX-6__150","657ed6e0","2023-12-14",33,22,0.88,2.59,0.08,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.08880308880309,"2023-11","YR","H1-LARMIX","LARMIX-6","Mixtures","YR.LARMIX"
"87360a2b","2023-11-10_MVP-LARMIX-6__151","657ed6e0","2023-12-14",42,31,1.88,5.51,0.23,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,4.17422867513612,"2023-11","YR","H1-LARMIX","LARMIX-6","Mixtures","YR.LARMIX"
"7e2c5554","2023-11-10_MVP-LA-4__153","82000064","2023-12-14",31,22,0.29,2.06,0.04,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,1.94174757281553,"2023-11","YR","W2-LA","LA-4","Wild","YR.LA"
"c51daa5e","2023-11-10_MVP-LA-4__154","82000064","2023-12-14",32,24,0.87,2.56,0.09,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.515625,"2023-11","YR","W2-LA","LA-4","Wild","YR.LA"
"8c47fb62","2023-11-10_MVP-LA-4__155","82000064","2023-12-14",19,15,0.16,0.65,0.03,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,4.61538461538461,"2023-11","YR","W2-LA","LA-4","Wild","YR.LA"
"80d8102f","2023-11-10_MVP-LA-4__156","82000064","2023-12-14",36,26,0.75,4.03,0.1,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.48138957816377,"2023-11","YR","W2-LA","LA-4","Wild","YR.LA"
"5790d85d","2023-11-10_MVP-LA-4__157","82000064","2023-12-14",27,22,0.36,1.32,0.05,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.78787878787879,"2023-11","YR","W2-LA","LA-4","Wild","YR.LA"
"947b67dd","2023-11-7_MVP-DEBY-2__158","b6b8dc84","2023-12-14",44,35,1.95,6.14,0.13,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.11726384364821,"2023-11","LEW","S2-DEBY","DEBY-2","Selection","LEW.DEBY"
"7ef59ad9","2023-11-7_MVP-DEBY-2__159","b6b8dc84","2023-12-14",30,21,0.39,1.45,0.05,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.44827586206897,"2023-11","LEW","S2-DEBY","DEBY-2","Selection","LEW.DEBY"
"c15ad121","2023-11-7_MVP-DEBY-2__160","b6b8dc84","2023-12-14",36,30,1.21,3.84,0.15,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.90625,"2023-11","LEW","S2-DEBY","DEBY-2","Selection","LEW.DEBY"
"cba69bb4","2023-11-7_MVP-DEBY-2__161","b6b8dc84","2023-12-14",34,23,0.69,2.72,0.07,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.57352941176471,"2023-11","LEW","S2-DEBY","DEBY-2","Selection","LEW.DEBY"
"020c412a","2023-11-7_MVP-DEBY-2__162","b6b8dc84","2023-12-14",24,15,0.18,0.84,0.02,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.38095238095238,"2023-11","LEW","S2-DEBY","DEBY-2","Selection","LEW.DEBY"
"017bdace","2023-11-9_MVP-SEEDMIX-3__163","10984e6d","2023-12-14",25,20,0.43,1.7,0.1,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,5.88235294117647,"2023-11","LEW","H2-SEEDMIX","SEEDMIX-3","Mixtures","LEW.SEEDMIX"
"c012697e","2023-11-9_MVP-SEEDMIX-3__164","10984e6d","2023-12-14",42,26,1.18,5.26,0.12,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.28136882129278,"2023-11","LEW","H2-SEEDMIX","SEEDMIX-3","Mixtures","LEW.SEEDMIX"
"12c5994c","2023-11-9_MVP-SEEDMIX-3__165","10984e6d","2023-12-14",35,24,0.73,2.41,0.09,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.7344398340249,"2023-11","LEW","H2-SEEDMIX","SEEDMIX-3","Mixtures","LEW.SEEDMIX"
"c63d3be2","2023-11-9_MVP-SEEDMIX-3__166","10984e6d","2023-12-14",40,20,0.62,3.17,0.06,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,1.89274447949527,"2023-11","LEW","H2-SEEDMIX","SEEDMIX-3","Mixtures","LEW.SEEDMIX"
"f245f680","2023-11-9_MVP-SEEDMIX-3__167","10984e6d","2023-12-14",41,27,1.33,3.81,0.11,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.88713910761155,"2023-11","LEW","H2-SEEDMIX","SEEDMIX-3","Mixtures","LEW.SEEDMIX"
"70e6b91f","2023-11-9_MVP-LA-2__168","7adaf470","2023-12-14",44,22,1.46,5.72,0.16,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.7972027972028,"2023-11","LEW","W2-LA","LA-2","Wild","LEW.LA"
"3e1476e4","2023-11-9_MVP-LA-2__169","7adaf470","2023-12-14",38,26,0.87,4.02,0.08,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,1.99004975124378,"2023-11","LEW","W2-LA","LA-2","Wild","LEW.LA"
"fd64abff","2023-11-9_MVP-LA-2__170","7adaf470","2023-12-14",38,33,1.07,6.13,0.14,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.28384991843393,"2023-11","LEW","W2-LA","LA-2","Wild","LEW.LA"
"58314437","2023-11-9_MVP-LA-2__171","7adaf470","2023-12-14",32,26,0.71,2.73,0.1,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.66300366300366,"2023-11","LEW","W2-LA","LA-2","Wild","LEW.LA"
"0c89cd9c","2023-11-9_MVP-LA-2__172","7adaf470","2023-12-14",51,36,1.68,6.03,0.18,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.98507462686567,"2023-11","LEW","W2-LA","LA-2","Wild","LEW.LA"
"b859cf59","2023-11-7_MVP-DEBY-3__173","fc07db57","2023-12-14",35,28,1.03,3.18,0.13,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,4.08805031446541,"2023-11","LEW","S2-DEBY","DEBY-3","Selection","LEW.DEBY"
"31999fc2","2023-11-7_MVP-DEBY-3__174","fc07db57","2023-12-14",33,25,0.66,2.41,0.09,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.7344398340249,"2023-11","LEW","S2-DEBY","DEBY-3","Selection","LEW.DEBY"
"3db7abdd","2023-11-7_MVP-DEBY-3__175","fc07db57","2023-12-14",33,23,0.49,1.85,0.06,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.24324324324324,"2023-11","LEW","S2-DEBY","DEBY-3","Selection","LEW.DEBY"
"683cd8f9","2023-11-7_MVP-DEBY-3__176","fc07db57","2023-12-14",32,24,0.6,2.65,0.08,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.0188679245283,"2023-11","LEW","S2-DEBY","DEBY-3","Selection","LEW.DEBY"
"e9b2f105","2023-11-7_MVP-DEBY-3__177","fc07db57","2023-12-14",31,23,0.64,2.11,0.07,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.3175355450237,"2023-11","LEW","S2-DEBY","DEBY-3","Selection","LEW.DEBY"
"36ab6160","2023-11-7_MVP-FL-1__178","6deee228","2023-12-14",42,26,0.9,3.15,0.1,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.17460317460317,"2023-11","LEW","W3-FL","FL-1","Wild","LEW.FL"
"4b441185","2023-11-7_MVP-FL-1__179","6deee228","2023-12-14",32,20,0.3,1.59,0.04,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.51572327044025,"2023-11","LEW","W3-FL","FL-1","Wild","LEW.FL"
"92cfae06","2023-11-7_MVP-FL-1__180","6deee228","2023-12-14",45,28,1.01,3.95,0.09,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.27848101265823,"2023-11","LEW","W3-FL","FL-1","Wild","LEW.FL"
"8d28a6f9","2023-11-7_MVP-FL-1__181","6deee228","2023-12-14",39,22,0.61,2.66,0.06,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.25563909774436,"2023-11","LEW","W3-FL","FL-1","Wild","LEW.FL"
"02fb9e58","2023-11-7_MVP-FL-1__182","6deee228","2023-12-14",31,19,0.36,1.62,0.04,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.46913580246914,"2023-11","LEW","W3-FL","FL-1","Wild","LEW.FL"
"45cba69d","2023-11-7_MVP-JR-3__183","c818a12b","2023-12-14",35,22,0.56,3.14,0.08,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.54777070063694,"2023-11","LEW","W4-VA","JR-3","Wild","LEW.VA"
"b2c443f7","2023-11-7_MVP-JR-3__184","c818a12b","2023-12-14",25,17,0.28,1.34,0.07,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,5.22388059701492,"2023-11","LEW","W4-VA","JR-3","Wild","LEW.VA"
"ebcec8a6","2023-11-7_MVP-JR-3__185","c818a12b","2023-12-14",40,26,1.12,3.95,0.14,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.54430379746835,"2023-11","LEW","W4-VA","JR-3","Wild","LEW.VA"
"4caf81df","2023-11-7_MVP-JR-3__186","c818a12b","2023-12-14",33,25,0.63,3.16,0.08,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.53164556962025,"2023-11","LEW","W4-VA","JR-3","Wild","LEW.VA"
"b71643d5","2023-11-7_MVP-JR-3__187","c818a12b","2023-12-14",32,22,0.48,2.28,0.05,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.19298245614035,"2023-11","LEW","W4-VA","JR-3","Wild","LEW.VA"
"5391a859","2023-11-7_MVP-ME-2__188","c5764463","2023-12-14",26,15,0.21,1.11,0.04,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.6036036036036,"2023-11","LEW","W6-ME","ME-2","Wild","LEW.ME"
"6f1f360d","2023-11-7_MVP-ME-2__189","c5764463","2023-12-14",30,25,0.85,2.5,0.12,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,4.8,"2023-11","LEW","W6-ME","ME-2","Wild","LEW.ME"
"edf6a6c6","2023-11-7_MVP-ME-2__190","c5764463","2023-12-14",37,30,1.38,4,0.18,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,4.5,"2023-11","LEW","W6-ME","ME-2","Wild","LEW.ME"
"e0fa4501","2023-11-7_MVP-ME-2__192","c5764463","2023-12-14",26,21,0.45,1.42,0.06,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,4.22535211267606,"2023-11","LEW","W6-ME","ME-2","Wild","LEW.ME"
"50a87f84","2023-11-9_MVP-LARMIX-1__193","24df23d3","2023-12-14",18,15,0.08,0.57,0.01,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,1.75438596491228,"2023-11","LEW","H1-LARMIX","LARMIX-1","Mixtures","LEW.LARMIX"
"d34603b3","2023-11-9_MVP-LARMIX-1__194","24df23d3","2023-12-14",51,26,1.33,4.8,0.15,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.125,"2023-11","LEW","H1-LARMIX","LARMIX-1","Mixtures","LEW.LARMIX"
"2fcf04fd","2023-11-9_MVP-LARMIX-1__195","24df23d3","2023-12-14",31,25,0.57,3.78,0.1,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.64550264550265,"2023-11","LEW","H1-LARMIX","LARMIX-1","Mixtures","LEW.LARMIX"
"6f046fdd","2023-11-9_MVP-LARMIX-1__196","24df23d3","2023-12-14",39,31,1.73,5.93,0.17,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,2.86677908937605,"2023-11","LEW","H1-LARMIX","LARMIX-1","Mixtures","LEW.LARMIX"
"6894c1da","2023-11-9_MVP-LARMIX-1__197","24df23d3","2023-12-14",60,35,2.79,9.18,0.29,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.15904139433551,"2023-11","LEW","H1-LARMIX","LARMIX-1","Mixtures","LEW.LARMIX"
"ca1e1e63","2023-11-7_MVP-FL-2__198","02a4a082","2023-12-14",30,22,0.4,1.71,0.07,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,4.09356725146199,"2023-11","LEW","W3-FL","FL-2","Wild","LEW.FL"
"344aa83b","2023-11-7_MVP-FL-2__199","02a4a082","2023-12-14",45,24,1.26,4.44,0.16,NA,NA,"zeasegnitz@gmail.com",FALSE,NA,NA,NA,NA,NA,3.6036036036036,"2023-11","LEW","W3-FL","FL-2","Wild","LEW.FL"
